# Biokinesis-SDK IMU Export
# sensor_id: 1
# label: Xiao_Arm
# exported_at: 2026-05-02T23:18:19
timestamp_us,qw,qx,qy,qz,roll_rad,pitch_rad,yaw_rad
991251454.0,-0.16865546,0.23868795,-0.75479677,-0.58725228,1.87538156,0.56443825,-2.94837316
991262196.0,-0.18045006,0.24414889,-0.72600119,-0.61705054,1.78220099,0.59839651,-2.98137676
991271961.0,-0.19004634,0.24657107,-0.69487797,-0.64825127,1.67853696,0.62339885,-3.02272917
991281727.0,-0.18577295,0.26508142,-0.66870861,-0.66936466,1.61454575,0.64766790,-3.00850331
991291493.0,-0.16319428,0.29984032,-0.64412916,-0.68451519,1.58305792,0.66966948,-2.93235459
991301258.0,-0.14261744,0.32792453,-0.65188940,-0.66870470,1.65410294,0.67450520,-2.83354496
991312000.0,-0.10946210,0.37011992,-0.67646244,-0.62723828,1.81244423,0.65909387,-2.66391802
991321766.0,-0.07208161,0.41053869,-0.71436460,-0.56209025,2.01902656,0.59983306,-2.48246508
991331532.0,-0.04448967,0.43690977,-0.75776272,-0.48262426,2.22417968,0.51111693,-2.35218690
991341297.0,-0.01053299,0.44740400,-0.78241991,-0.43305635,2.32253489,0.41586868,-2.28536367
991352039.0,-0.00436402,0.44116696,-0.80518555,-0.39626872,2.39527109,0.36469999,-2.28325791
991361805.0,-0.00500556,0.44181932,-0.81648342,-0.37165233,2.44735176,0.34328292,-2.27484451
991371571.0,0.00102450,0.44328566,-0.81638120,-0.37016012,2.44659070,0.33259888,-2.26814470
991381336.0,-0.00360615,0.43975907,-0.82002489,-0.36627603,2.45675601,0.33424990,-2.27722667
991392079.0,-0.01453289,0.42862147,-0.83152812,-0.35303459,2.48799703,0.33292142,-2.30348600
991401844.0,-0.02841506,0.41195119,-0.85335901,-0.31822508,2.56309490,0.31591139,-2.33683486
991411610.0,-0.03769309,0.39478968,-0.87854912,-0.26621754,2.66835762,0.28007772,-2.36489557
991421375.0,-0.04111834,0.37509320,-0.90108927,-0.21366444,2.76864142,0.23659181,-2.39753168
991432118.0,-0.03535782,0.35787692,-0.91678160,-0.17373957,2.83831679,0.19033266,-2.42642271
991441883.0,-0.03186779,0.34263842,-0.92970248,-0.13128847,2.91485781,0.14978352,-2.45247654
991451649.0,-0.04030486,0.33015162,-0.93942243,-0.08283067,3.01109866,0.13079253,-2.47423466
991461414.0,-0.04534371,0.32322233,-0.94363702,-0.05495862,3.06656077,0.12140170,-2.48614884
991472157.0,-0.02110148,0.32113773,-0.94424291,-0.06950259,3.02319214,0.08459050,-2.49095163
991481922.0,0.03304281,0.32437166,-0.93919199,-0.10774787,2.91584507,0.00783371,-2.47738677
991491688.0,0.09028160,0.32147575,-0.93185821,-0.14192555,2.81214932,-0.07708437,-2.46437522
991501454.0,0.13258386,0.31408638,-0.92749626,-0.15336865,2.76046312,-0.15016377,-2.45953669
991512196.0,0.15137457,0.31529980,-0.92726502,-0.13360900,2.78395562,-0.19776145,-2.45019990
991521961.0,0.14652593,0.32923513,-0.92909068,-0.08321591,2.88139572,-0.21922839,-2.43168361
991531727.0,0.13096706,0.35812133,-0.92410024,-0.02520905,2.99703363,-0.22591436,-2.38573591
991541493.0,0.10937980,0.38487283,-0.91580394,0.03481537,3.12061636,-0.22913979,-2.34348622
991551258.0,0.09968632,0.40150406,-0.90764190,0.07101632,-3.09126003,-0.24029137,-2.31470646
991562000.0,0.09516024,0.40919382,-0.90363748,0.08333213,-3.06660330,-0.24254994,-2.30032696
991571766.0,0.08157803,0.41144689,-0.90149770,0.10657571,-3.01261458,-0.23699768,-2.30063642
991581532.0,0.05765369,0.41738641,-0.89787724,0.12759739,-2.95538242,-0.21162274,-2.29114272
991591297.0,0.03263377,0.41761079,-0.89808315,0.13410041,-2.92306863,-0.17145808,-2.28992784
991602039.0,0.02027236,0.41233563,-0.90064839,0.13564966,-2.90933482,-0.14893289,-2.30032060
991611805.0,0.01165019,0.40362052,-0.90188133,0.15350837,-2.86784383,-0.14544469,-2.32006144
991626454.0,-0.00541213,0.39645443,-0.89768184,0.19225479,-2.78073887,-0.14321282,-2.33599522
991636219.0,-0.02405642,0.39895729,-0.88786788,0.22791445,-2.69923130,-0.13959132,-2.32841456
991645985.0,-0.04341238,0.40417274,-0.87571714,0.26053646,-2.62270392,-0.13497904,-2.31266307
991655750.0,-0.05958543,0.40637679,-0.86293091,0.29437683,-2.54511293,-0.13684631,-2.30348145
991666493.0,-0.06013473,0.40513565,-0.85782818,0.31045086,-2.51318210,-0.14892881,-2.30761579
991676258.0,-0.04459609,0.41014287,-0.85963768,0.30135872,-2.54364714,-0.17136479,-2.30418730
991686024.0,-0.02641837,0.41903846,-0.86495798,0.27487548,-2.61063339,-0.18573124,-2.28994867
991695789.0,-0.02500834,0.41922448,-0.86692126,0.26846407,-2.62412597,-0.18274841,-2.28923682
991706532.0,-0.03956076,0.41114019,-0.85542984,0.31247157,-2.52585246,-0.19040475,-2.30624845
991716297.0,-0.05237473,0.40631160,-0.83677759,0.36327817,-2.41408701,-0.20907616,-2.31736595
991726063.0,-0.04882974,0.40456217,-0.82330392,0.39511487,-2.35101739,-0.24163827,-2.32935344
991735829.0,-0.03174676,0.39939961,-0.82171092,0.40529405,-2.34005155,-0.27502942,-2.35386440
991746571.0,-0.00960195,0.38736259,-0.82594770,0.40947335,-2.34183153,-0.30612692,-2.39474424
991756336.0,0.00763930,0.37650602,-0.82625159,0.41891904,-2.32803408,-0.33426511,-2.43156328
991766102.0,0.02333919,0.36239071,-0.82773000,0.42777482,-2.31218021,-0.35616271,-2.47439160
991775868.0,0.04293648,0.34039306,-0.83755997,0.42518505,-2.31959009,-0.36975160,-2.53219984
991786610.0,0.07129178,0.30360591,-0.85893205,0.40617321,-2.36031855,-0.37804343,-2.61930320
991796375.0,0.10540984,0.25426500,-0.88519590,0.37505505,-2.42194921,-0.38692601,-2.72930946
991806141.0,0.12978937,0.19828032,-0.89900293,0.36828437,-2.42069196,-0.38915759,-2.85571930
991815907.0,0.14143493,0.15296789,-0.88843498,0.40899911,-2.31188365,-0.38594947,-2.97227931
991825672.0,0.14716488,0.13150720,-0.84727507,0.49312607,-2.10397503,-0.38879922,-3.05752260
991836414.0,0.15137072,0.15102040,-0.77235186,0.59812402,-1.83615667,-0.42737219,-3.08419684
991846180.0,0.16336745,0.19249769,-0.68523226,0.68316357,-1.58590612,-0.50854183,-3.09509628
991855946.0,0.20225639,0.23167250,-0.63029347,0.71284665,-1.44949501,-0.62519536,-3.13704462
991865711.0,0.25841238,0.25184916,-0.61497768,0.70114013,-1.41267986,-0.73555505,3.07058721
991876454.0,0.32606154,0.25836053,-0.61489139,0.66995693,-1.40404423,-0.84378740,2.96132161
991886219.0,0.39351238,0.26173745,-0.60481677,0.64096660,-1.34400746,-0.94677561,2.81428521
991895985.0,0.44074816,0.25675996,-0.58548930,0.63009338,-1.22798537,-0.99667929,2.65332256
991905750.0,0.46943322,0.25044417,-0.55957241,0.63544385,-1.08998404,-1.00404604,2.51157939
991916493.0,0.46182955,0.25329359,-0.51374219,0.67721842,-0.93088425,-0.95721791,2.45440947
991926258.0,0.43369118,0.25558594,-0.45284357,0.73588076,-0.76943714,-0.87719723,2.45186592
991936024.0,0.41247344,0.26172019,-0.37433707,0.78818777,-0.57081088,-0.80578932,2.42615796
991945789.0,0.38826658,0.27478156,-0.27472168,0.83562680,-0.33850687,-0.73766287,2.40357924
991956532.0,0.36660965,0.28724906,-0.17715509,0.86700716,-0.12441479,-0.67896451,2.38549209
991966297.0,0.35030219,0.29791755,-0.09901448,0.88245660,0.04228530,-0.63747543,2.37186689
991976063.0,0.33969511,0.31031667,-0.04942628,0.88649187,0.15231982,-0.62335954,2.36056930
991985829.0,0.33381890,0.32630356,-0.03136083,0.88380282,0.20400287,-0.64064627,2.35142110
991996571.0,0.32667201,0.34127739,-0.03174063,0.88079945,0.21498818,-0.67120678,2.35604093
992006336.0,0.31233184,0.35422194,-0.03204552,0.88087952,0.21715439,-0.69980872,2.38060039
992016102.0,0.29324324,0.36703405,-0.01780707,0.88259691,0.24670974,-0.71859781,2.40697085
992025868.0,0.27083539,0.37827347,0.01514506,0.88505819,0.31406242,-0.72266306,2.42813804
992036610.0,0.25034876,0.37905669,0.05403003,0.88922566,0.38436084,-0.70374983,2.45008736
992046375.0,0.23266838,0.36766737,0.08921001,0.89595073,0.43417744,-0.66532011,2.48132358
992056141.0,0.21623777,0.35195169,0.12014107,0.90273881,0.47182666,-0.62301065,2.51688453
992065907.0,0.19712177,0.33796111,0.14757597,0.90837582,0.50383809,-0.58933766,2.55829013
992075672.0,0.17469373,0.32723146,0.17332927,0.91233691,0.53548933,-0.56632165,2.60390183
992086414.0,0.14692851,0.31864960,0.20140580,0.91449995,0.57316791,-0.55110104,2.65672206
992096180.0,0.11421161,0.31138602,0.23309286,0.91414559,0.61942995,-0.54224529,2.71556524
992105946.0,0.07820037,0.30508978,0.26951848,0.91003556,0.67784423,-0.53883010,2.77607887
992115711.0,0.04102454,0.29635355,0.30736716,0.90333659,0.73952813,-0.53541128,2.83899700
992126454.0,0.00500006,0.28155032,0.34109751,0.89685947,0.79020828,-0.52546014,2.90705613
992136219.0,-0.02979883,0.26502349,0.37598229,0.88741867,0.84614895,-0.51528315,2.97254215
992145985.0,-0.06198168,0.24750505,0.41044273,0.87546347,0.90482234,-0.50549789,3.03320330
992155750.0,-0.08676686,0.23168396,0.43925285,0.86362665,0.95651868,-0.49655800,3.08051549
992166493.0,-0.09241239,0.21503936,0.45684520,0.85820189,0.98854130,-0.47072291,3.09909704
992176258.0,-0.08661130,0.20175132,0.47121048,0.85425732,1.01858316,-0.44041996,3.09497032
992186024.0,-0.08670128,0.19596854,0.48813395,0.84605228,1.05730690,-0.42930936,3.09251055
992195789.0,-0.08041898,0.18251451,0.50265322,0.84116644,1.08781797,-0.39834764,3.08928351
992206532.0,-0.07003660,0.16503806,0.52628750,0.83119118,1.13989799,-0.35551705,3.08044590
992216297.0,-0.07369826,0.15207164,0.56063971,0.81063303,1.21929864,-0.33544027,3.08752397
992226063.0,-0.09166158,0.14118815,0.60030806,0.78185312,1.31431717,-0.33717995,3.11384593
992235829.0,-0.10842482,0.13269081,0.63441266,0.75376242,1.40017297,-0.34437331,3.13637814
992246571.0,-0.11231826,0.12732471,0.65123465,0.73963941,1.44378863,-0.34122300,-3.14125997
992256336.0,-0.10916867,0.12786949,0.65987275,0.73232476,1.46840851,-0.33774342,3.13220058
992266102.0,-0.10775113,0.12995898,0.66746524,0.72525203,1.49097768,-0.33879019,3.12336272
992275868.0,-0.11457316,0.12896885,0.68344268,0.70932794,1.53618710,-0.34646053,3.12697802
992286610.0,-0.12497247,0.12345465,0.70584053,0.68624339,1.59947361,-0.35315641,3.13865587
992296375.0,-0.13968772,0.11006569,0.72791212,0.66220604,1.66049443,-0.35664582,-3.11515856
992306141.0,-0.15499272,0.08974204,0.75176995,0.63463814,1.72755833,-0.35431199,-3.07565426
992315907.0,-0.17169496,0.06638942,0.77584223,0.60347504,1.79951213,-0.35388547,-3.03026677
992325672.0,-0.18894596,0.04590142,0.79788868,0.57058403,1.87199533,-0.36173440,-2.98877680
992336414.0,-0.20517247,0.02709784,0.81065008,0.54773754,1.91643446,-0.37076780,-2.94634373
992346180.0,-0.21670078,0.01179577,0.82117940,0.52779354,1.95556104,-0.37723565,-2.91443522
992355946.0,-0.22475166,-0.00052535,0.82928630,0.51163527,1.98722735,-0.38140984,-2.89022758
992365711.0,-0.23149936,-0.01267084,0.83544090,0.49828305,2.01228270,-0.38351318,-2.86653073
992376454.0,-0.24056812,-0.02292605,0.84149286,0.48320920,2.03941951,-0.39273494,-2.84379826
992386219.0,-0.25041729,-0.03192189,0.84823380,0.46558736,2.07156629,-0.40617667,-2.82346837
992395985.0,-0.26045019,-0.04241171,0.85677927,0.44305329,2.11400154,-0.42104605,-2.80263776
992405750.0,-0.26925121,-0.05395312,0.86566287,0.41859365,2.16067854,-0.43453943,-2.78243026
992416493.0,-0.27596104,-0.06401395,0.87692196,0.38827259,2.22225034,-0.44924198,-2.77060178
992426258.0,-0.28154367,-0.07254528,0.88879989,0.35426698,2.29273114,-0.46572552,-2.76517695
992436024.0,-0.28648089,-0.07824177,0.89979713,0.31964362,2.36534668,-0.48423381,-2.76685475
992445789.0,-0.29400012,-0.08306565,0.90703996,0.28972839,2.42483204,-0.50659961,-2.76563431
992456532.0,-0.30275890,-0.08700767,0.91258440,0.26068455,2.48146811,-0.53195944,-2.76535320
992466297.0,-0.31064227,-0.08984251,0.91745419,0.23174881,2.53921890,-0.55666578,-2.76929813
992476063.0,-0.31761594,-0.09120680,0.92106885,0.20599417,2.59155763,-0.57939308,-2.77636731
992485829.0,-0.32364358,-0.09078889,0.92313512,0.18663806,2.63144322,-0.59879095,-2.78489628
992496571.0,-0.32874147,-0.08827957,0.92435542,0.17234509,2.66213499,-0.61544118,-2.79610666
992511219.0,-0.33110106,-0.08777747,0.92648827,0.15584188,2.69912916,-0.62631561,-2.80726949
992525868.0,-0.32869777,-0.08163163,0.92904540,0.14889157,2.72154415,-0.62665890,-2.82839574
992535633.0,-0.32365829,-0.06766287,0.93229815,0.14658516,2.74037140,-0.62322304,-2.86588316
992545399.0,-0.31535874,-0.05273972,0.93863477,0.12935284,2.79633006,-0.61672831,-2.91836898
992555164.0,-0.30336144,-0.05030851,0.94915368,0.06744020,2.94756467,-0.60539586,-2.97491862
992565907.0,-0.25337218,-0.08841485,0.96276485,-0.03269849,-3.12071141,-0.51629069,-2.96395134
992575672.0,-0.13065110,-0.18285869,0.96866989,-0.10569596,-2.97671753,-0.29607727,-2.79308022
992585438.0,0.03085265,-0.33354176,0.93647539,-0.10398010,-2.92454720,-0.01157819,-2.45853746
992595204.0,0.15176885,-0.54332444,0.82552936,-0.01631063,-2.94301820,0.23501273,-1.95390427
992605946.0,0.16780112,-0.77076852,0.61029979,0.07275198,-2.96151500,0.32253077,-1.31007823
992615711.0,0.13097853,-0.93363083,0.32502060,0.07442921,-2.93889737,0.22604023,-0.64692287
992625477.0,0.12946526,-0.99154744,-0.00126972,-0.00841489,-2.88192672,-0.01701712,0.00033914
992635243.0,0.18837744,-0.92024115,-0.32754876,-0.10189195,-2.84260060,-0.31617760,0.63589577
992645985.0,0.29281940,-0.75220539,-0.57315013,-0.14121890,-2.80195945,-0.58010312,1.19995632
992655750.0,0.40229826,-0.58242378,-0.69499127,-0.12619744,-2.71462152,-0.78410013,1.56779827
992665516.0,0.40830829,-0.60498749,-0.59079398,-0.34385600,-2.94033749,-1.11636164,1.42113153
992675282.0,0.28397648,-0.66002552,-0.15643423,-0.67768134,-1.11518811,-1.38845178,-1.39030190
992686024.0,0.03692434,-0.41091679,0.46355042,-0.78415878,-1.27288960,-0.65633249,-2.55447393
992695789.0,-0.25696177,0.13502431,0.81921343,-0.49459928,-1.97726743,-0.29156049,2.62218974
992705555.0,-0.47179360,0.60173516,0.63796726,0.09123252,-2.44367849,-0.79201969,1.32730022
992715321.0,-0.53253585,0.61591014,0.06808099,0.57656331,-1.18872888,-0.89904595,-1.01970017
992725086.0,-0.56740303,0.18318094,-0.28153520,0.75182211,-0.68389496,0.04406314,-1.86426870
992735829.0,-0.49395150,-0.29843030,-0.11688143,0.80826357,0.13247407,0.64086397,-2.00044975
992745594.0,-0.32938494,-0.52522315,0.11957469,0.77546637,0.90237186,0.82686731,-1.91936216
992755360.0,-0.31413367,-0.48119151,0.16630048,0.80132323,0.86825929,0.72977065,-2.04380989
992765125.0,-0.40119984,-0.26065183,0.03964733,0.87722711,0.31306403,0.43950184,-2.21322101
992775868.0,-0.49220141,0.01854790,-0.18647915,0.85007016,-0.34611215,0.15262847,-2.11863375
992785633.0,-0.53754224,0.21256026,-0.36108610,0.73176725,-0.86214870,0.07718542,-1.90998656
992795399.0,-0.56700987,0.25664505,-0.39687890,0.67462602,-0.98093590,0.10397691,-1.79926830
992805164.0,-0.59067442,0.17659989,-0.32541691,0.71695191,-0.74930586,0.13158301,-1.81514433
992815907.0,-0.58106033,0.04100260,-0.24864487,0.77386266,-0.45996560,0.22745065,-1.90696366
992825672.0,-0.55875312,-0.06726130,-0.19867610,0.80237066,-0.26107000,0.33625989,-1.96956904
992835438.0,-0.53701442,-0.11415344,-0.16782623,0.81879110,-0.16439650,0.37598171,-2.01196407
992845204.0,-0.52463419,-0.10516795,-0.15558980,0.83035564,-0.15794839,0.34469438,-2.04216775
992855946.0,-0.52500370,-0.05817405,-0.15989749,0.83391828,-0.21486732,0.26811925,-2.04693444
992865711.0,-0.52781396,-0.00475144,-0.18118187,0.82979695,-0.30649202,0.20048650,-2.03961186
992875477.0,-0.52946351,0.04048966,-0.22791197,0.81614038,-0.43500381,0.17616137,-2.02964105
992885243.0,-0.52244781,0.05586808,-0.27583521,0.80488631,-0.53819372,0.19960694,-2.04533320
992895985.0,-0.51141792,0.02654047,-0.30023215,0.80474093,-0.55764918,0.26755249,-2.08637277
992905750.0,-0.49777664,-0.03255813,-0.28968622,0.81684777,-0.48822591,0.34860616,-2.13467092
992915516.0,-0.48176023,-0.09985587,-0.23549276,0.83814023,-0.33085993,0.40529354,-2.16681064
992925282.0,-0.46430649,-0.14917343,-0.16178061,0.85790081,-0.15277166,0.41827371,-2.18193448
992936024.0,-0.45291056,-0.15421090,-0.10752717,0.87150957,-0.05132012,0.37491446,-2.19278653
992945789.0,-0.45318781,-0.14020011,-0.10083759,0.87452646,-0.05237536,0.34331888,-2.19445724
992955555.0,-0.46450419,-0.13172238,-0.12953583,0.86608634,-0.10904615,0.35597646,-2.17666005
992965321.0,-0.47038690,-0.14851485,-0.14576812,0.85757283,-0.12017127,0.40265180,-2.16275042
992975086.0,-0.46220778,-0.19165169,-0.11823695,0.85770252,-0.02854671,0.45343984,-2.15963062
992985829.0,-0.45263561,-0.22893165,-0.04969609,0.86037295,0.13589641,0.45439817,-2.14152296
992995594.0,-0.45304849,-0.24391133,0.01257764,0.85737747,0.26877037,0.41900486,-2.11187947
993005360.0,-0.47142189,-0.24941180,0.02341306,0.84558086,0.30441883,0.41121226,-2.06044676
993015125.0,-0.48871627,-0.26758488,-0.00319089,0.83038819,0.29061485,0.46398746,-2.00857573
993025868.0,-0.49201567,-0.30486205,-0.04808594,0.81404389,0.26732641,0.57479203,-1.97483382
993035633.0,-0.48786718,-0.35285182,-0.08524570,0.79386043,0.27644930,0.69894099,-1.93818755
993045399.0,-0.47871226,-0.39301793,-0.07203317,0.78178175,0.36953965,0.75251227,-1.89529883
993055164.0,-0.46460016,-0.41488696,-0.01967198,0.78206682,0.49638912,0.73046740,-1.87629440
993065907.0,-0.45500137,-0.41331469,0.02975478,0.78820008,0.57235140,0.67445586,-1.88890618
993075672.0,-0.45492606,-0.40818683,0.05082119,0.78983732,0.59901577,0.64170558,-1.89192731
993085438.0,-0.45967254,-0.41539760,0.04626906,0.78358482,0.60967256,0.65412019,-1.86785890
993095204.0,-0.46031958,-0.44272273,0.03869604,0.76850835,0.65743884,0.70082326,-1.81420031
993105946.0,-0.45130631,-0.47956384,0.04839493,0.75099872,0.75677363,0.74316499,-1.75197987
993115711.0,-0.43528206,-0.50618499,0.07584900,0.74064378,0.86005817,0.75292238,-1.72019830
993125477.0,-0.42163227,-0.51483648,0.10669129,0.73877371,0.92375509,0.73518763,-1.72557088
993135243.0,-0.41633477,-0.51235782,0.12500376,0.74062736,0.94329386,0.71397832,-1.74139772
993145985.0,-0.41899182,-0.51463629,0.12640251,0.73730438,0.95359330,0.71149124,-1.72882375
993155750.0,-0.42508530,-0.52712802,0.12515822,0.72510273,0.99033688,0.71821026,-1.68108455
993165516.0,-0.42844456,-0.55079524,0.12939414,0.70449770,1.06806329,0.72775031,-1.60578494
993175282.0,-0.43018143,-0.58392564,0.14004759,0.67406339,1.18735108,0.72979123,-1.50090248
993186024.0,-0.42972535,-0.61870044,0.16002659,0.63791644,1.32680897,0.70998632,-1.39195230
993195789.0,-0.40506990,-0.65499700,0.19674688,0.60678495,1.48711032,0.68864578,-1.32723005
993205555.0,-0.34652554,-0.68901068,0.25187114,0.58458983,1.66937389,0.68286437,-1.32385089
993215321.0,-0.29299268,-0.70352896,0.29803915,0.57478253,1.78922679,0.68685146,-1.36026135
993225086.0,-0.28057291,-0.69929734,0.31382524,0.57773332,1.79856345,0.68401904,-1.39509502
993235829.0,-0.31699019,-0.68614220,0.29525474,0.58442343,1.71832792,0.66214432,-1.38905426
993245594.0,-0.35737282,-0.67993864,0.27390581,0.57874323,1.66353024,0.63260391,-1.34563024
993255360.0,-0.36836241,-0.69403006,0.27245069,0.55533956,1.70732007,0.60665618,-1.28103696
993265125.0,-0.35840235,-0.72010347,0.28514905,0.52123773,1.81155821,0.57793325,-1.21214833
993275868.0,-0.35596226,-0.74282869,0.30099182,0.48052090,1.90577660,0.52314385,-1.14600774
993285633.0,-0.38515210,-0.75608239,0.30626708,0.43150638,1.94336682,0.42969101,-1.06557165
993295399.0,-0.44771859,-0.75953784,0.30061325,0.36370593,1.92711307,0.28725060,-0.95403237
993305164.0,-0.52185986,-0.75274474,0.29356538,0.27360010,1.88317777,0.10569879,-0.82067246
993315907.0,-0.58446658,-0.73648289,0.29124409,0.17654642,1.82894059,-0.08048490,-0.69115429
993325672.0,-0.63106484,-0.71075654,0.29807771,0.08793174,1.76632053,-0.25393697,-0.58526246
993335438.0,-0.65827708,-0.68019989,0.32194105,0.01879760,1.71590455,-0.40964157,-0.52874860
993345204.0,-0.68214003,-0.63818269,0.35567726,-0.03002544,1.65018500,-0.55103208,-0.50609272
993355946.0,-0.70881225,-0.58832363,0.38383770,-0.06425834,1.55411889,-0.66842044,-0.47733325
993365711.0,-0.73473935,-0.54434065,0.39096162,-0.10488262,1.43008811,-0.75968558,-0.38382421
993381336.0,-0.75636345,-0.51244211,0.36282335,-0.18351195,1.25252929,-0.82851910,-0.13988319
993391102.0,-0.76736611,-0.47581453,0.32210559,-0.28460107,1.01498726,-0.87132161,0.20373358
993400868.0,-0.75998945,-0.44511204,0.28461538,-0.37853057,0.80682857,-0.87819317,0.52851663
993410633.0,-0.74364362,-0.39650543,0.26854423,-0.46654219,0.55967290,-0.87786284,0.85239459
993421375.0,-0.72027994,-0.31239760,0.28414848,-0.55033097,0.21022911,-0.85287851,1.20907621
993431141.0,-0.68454418,-0.24005571,0.30286527,-0.61809801,-0.06513501,-0.79149572,1.49608783
993440907.0,-0.63888882,-0.15204596,0.34317878,-0.67151427,-0.35545268,-0.69802811,1.75112757
993450672.0,-0.59131015,-0.08923448,0.35777494,-0.71720750,-0.51043481,-0.58369532,1.91907991
993471180.0,-0.53749879,-0.01443503,0.36449196,-0.76028435,-0.63322966,-0.42659947,2.05250572
993480946.0,-0.46497040,0.04935254,0.37694011,-0.79955175,-0.73960881,-0.27506778,2.19532504
993490711.0,-0.38015755,0.09606839,0.38942296,-0.83342718,-0.81674502,-0.13637446,2.34478339
993500477.0,-0.29759735,0.13363078,0.41220506,-0.85068538,-0.89622749,-0.01798773,2.47718899
993511219.0,-0.22877739,0.14902048,0.40903261,-0.87071587,-0.89873257,0.07241744,2.59277840
993520985.0,-0.17499213,0.15905319,0.37093932,-0.89804446,-0.81954668,0.15648867,2.68861216
993530750.0,-0.11200773,0.16761382,0.33056556,-0.92200124,-0.72851294,0.23724789,2.80899112
993540516.0,-0.05509580,0.15610278,0.29705562,-0.94040116,-0.63920787,0.26391856,2.93675343
993551258.0,-0.03811052,0.12184589,0.23567630,-0.96340949,-0.49460482,0.21854706,3.00713478
993561024.0,-0.01967587,0.08024739,0.18510570,-0.97923904,-0.37885954,0.15044540,3.07251482
993570789.0,0.00611315,0.03789784,0.15008031,-0.98792828,-0.30149585,0.07679108,-3.14088730
993580555.0,0.03105406,-0.00294583,0.12563589,-0.99158590,-0.25199969,0.00196092,-3.07922638
993591297.0,0.05593463,-0.03736885,0.09739744,-0.99296960,-0.19932027,-0.06335887,-3.02271283
993601063.0,0.07366600,-0.06104369,0.06739873,-0.99312859,-0.14425821,-0.11154968,-2.98544417
993621571.0,0.07708971,-0.05697473,0.06216874,-0.99345161,-0.13341912,-0.10380446,-2.97976609
993631336.0,0.07383593,-0.04482432,0.07541273,-0.99340423,-0.15757840,-0.07800006,-2.98705173
993641102.0,0.07481868,-0.02450310,0.11206032,-0.99057773,-0.22775341,-0.03178140,-2.98718305
993650868.0,0.08115513,0.00349521,0.16511762,-0.98292309,-0.33017901,0.03367770,-2.98244761
993661610.0,0.09827385,0.03684306,0.25030525,-0.96246149,-0.49841962,0.12040770,-2.96876284
993671375.0,0.11481258,0.07954351,0.34542557,-0.92799357,-0.69388392,0.22894496,-2.97849563
993681141.0,0.13111600,0.12657004,0.43963124,-0.87949587,-0.90492042,0.34470711,-3.01444743
993690907.0,0.13151267,0.16587908,0.50553253,-0.83643614,-1.07495954,0.42296106,-3.08421865
993701649.0,0.13555075,0.19634281,0.54332350,-0.80490687,-1.18617247,0.48179565,-3.13611267
993711414.0,0.16813030,0.21978270,0.58738316,-0.76053191,-1.31611743,0.56074508,3.13869205
993721180.0,0.20907221,0.23534724,0.61674993,-0.72147073,-1.40990186,0.64035834,-3.12740284
993730946.0,0.25119633,0.23920602,0.61124580,-0.71137856,-1.38829745,0.70419100,-3.05624966
993741688.0,0.30199495,0.24437110,0.60357291,-0.69626257,-1.35489502,0.78220439,-2.96367375
993751454.0,0.33426194,0.23890092,0.55818395,-0.72085087,-1.18401824,0.80032599,-2.82745940
993761219.0,0.36979113,0.23163155,0.51410346,-0.73844362,-1.01635078,0.80714466,-2.68004894
993770985.0,0.40859015,0.22754936,0.45852828,-0.75566342,-0.81701687,0.80178955,-2.51313386
993781727.0,0.44357007,0.22449064,0.37964315,-0.78020550,-0.57190603,0.75748230,-2.34062258
993802235.0,0.47519896,0.22756504,0.26010097,-0.80916474,-0.26266875,0.66298804,-2.17044810
993812000.0,0.49172115,0.22704342,0.12449648,-0.83136167,0.01880000,0.52353585,-2.06831577
993821766.0,0.50305527,0.21644870,0.00122668,-0.83671014,0.23367382,0.37196184,-2.01478481
993846180.0,0.49158916,0.20828214,-0.05608092,-0.84369045,0.31886276,0.30083077,-2.03770999
993855946.0,0.46605564,0.20634441,-0.09452316,-0.85514882,0.37589317,0.26800091,-2.09233332
993865711.0,0.43662678,0.20553653,-0.10067824,-0.87004350,0.37720828,0.27311658,-2.15890302
993875477.0,0.41424975,0.20565003,-0.09923839,-0.88105446,0.36789551,0.28395952,-2.20940800
993886219.0,0.40698473,0.20456361,-0.08849561,-0.88582486,0.34463106,0.29462637,-2.22859731
993895985.0,0.39734153,0.21338730,-0.08344601,-0.88860696,0.34127085,0.31826772,-2.24533363
993905750.0,0.38267857,0.23032305,-0.09249892,-0.88991705,0.37082990,0.34600481,-2.26383775
993915516.0,0.35996187,0.25389745,-0.11251726,-0.89067581,0.42543813,0.38038372,-2.29032904
993926258.0,0.33679777,0.27470514,-0.13719261,-0.89010254,0.48660103,0.40783100,-2.31556210
993936024.0,0.31185211,0.29050597,-0.16467691,-0.88951451,0.54792730,0.42696355,-2.34550168
993945789.0,0.28143174,0.30309797,-0.19287782,-0.88978983,0.60577168,0.44540467,-2.38762299
993955555.0,0.25053546,0.31469956,-0.22124529,-0.88839557,0.66388223,0.46485793,-2.42902868
993966297.0,0.21130115,0.33073201,-0.24789153,-0.88573018,0.72128299,0.50193085,-2.48045022
993976063.0,0.15148903,0.35870842,-0.26814658,-0.88117919,0.77048513,0.58347850,-2.55872959
993985829.0,0.07406994,0.38998131,-0.29754881,-0.86827008,0.83632086,0.68560233,-2.65682706
993995594.0,-0.00640963,0.41602731,-0.33083190,-0.84701266,0.90617675,0.78808176,-2.75725760
