# Biokinesis-SDK Export,
# sensor_id: 1,
# label: Xiao_Arm,
# signal: emg_filtered,
# unit: uV,
# exported_at: 2026-05-02T23:18:19,
timestamp_us,emg_uV
999650750,-2876.110939
999651750,-6239.344063
999652750,-8466.406951
999653750,-6703.365997
999654750,-2841.748646
999655750,-408.47709
999657493,-9101.044076
999658493,-17051.8122
999659493,-15677.13288
999660493,-9958.660641
999661493,-5498.811414
999662493,-2859.95773
999663493,-732.136156
999664493,565.466619
999665493,621.576144
999666493,252.915878
999667258,-4691.768256
999668258,-11121.45712
999669258,-11110.01171
999670258,-7952.262891
999671258,-5606.346276
999672258,-4407.146747
999673258,-3007.383494
999674258,-1350.709127
999675258,-262.692854
999676258,85.301329
999677024,-4595.262526
999678024,-10309.35179
999679024,-9965.163753
999680024,-6885.348586
999681024,-4847.221023
999682024,-4160.263184
999683024,-3309.754757
999684024,-1838.599714
999685024,-544.442404
999686024,20.918698
999686789,-3648.786532
999687789,-10286.60117
999688789,-10578.43421
999689789,-7611.772204
999690789,-5641.601402
999691789,-5256.156243
999692789,-4541.096899
999693789,-2711.484203
999694789,-880.590659
999695789,-18.359659
999697532,-4564.757713
999698532,-12256.86413
999699532,-12651.14277
999700532,-9524.732137
999701532,-7374.444546
999702532,-6455.671441
999703532,-4938.190076
999704532,-2599.061971
999705532,-722.09842
999706532,41.351868
999707297,-6311.589764
999708297,-13750.8447
999709297,-12500.04154
999710297,-7662.313351
999711297,-5217.591599
999712297,-5524.490823
999713297,-5436.077757
999714297,-3520.505794
999715297,-1227.8728
999716297,-65.172104
999717063,-6053.409674
999718063,-17333.3991
999719063,-18801.94143
999720063,-15116.41539
999721063,-11852.10388
999722063,-9106.371194
999723063,-5339.906868
999724063,-1747.550455
999725063,-24.764616
999726063,252.862001
999726829,-7210.678979
999727829,-14459.69085
999728829,-12840.63041
999729829,-7955.602408
999730829,-5569.666961
999731829,-5603.05496
999732829,-5082.128689
999733829,-3060.971817
999734829,-987.950469
999735829,-17.472218
999737571,-6547.625459
999738571,-15835.2751
999739571,-15731.27716
999740571,-11435.22442
999741571,-8738.358298
999742571,-7491.009415
999743571,-5239.282254
999744571,-2278.686407
999745571,-394.426676
999746571,146.238431
999747336,-7683.83865
999748336,-14273.08459
999749336,-11981.38442
999750336,-6149.255299
999751336,-3076.113863
999752336,-3498.265524
999753336,-4185.55309
999754336,-3078.69396
999755336,-1179.031119
999756336,-93.302916
999757102,-3182.499516
999758102,-13625.52339
999759102,-15157.31184
999760102,-12037.70918
999761102,-10309.99132
999762102,-10506.22948
999763102,-9360.494488
999764102,-5716.716821
999765102,-1936.655917
999766102,-102.071807
999766868,-10189.52684
999767868,-21458.22249
999768868,-20501.22367
999769868,-14304.56886
999770868,-10081.7301
999771868,-7653.021719
999772868,-4529.098057
999773868,-1410.429464
999774868,68.148127
999775868,259.038886
999777610,-6833.708491
999778610,-15800.78492
999779610,-15031.05885
999780610,-9858.383726
999781610,-6814.746147
999782610,-6572.5625
999783610,-6045.117068
999784610,-3795.148549
999785610,-1293.419118
999786610,-49.350174
999787375,-6184.749389
999788375,-17215.61787
999789375,-17470.47881
999790375,-12474.89714
999791375,-9463.311951
999792375,-9284.235994
999793375,-8419.461304
999794375,-5260.430699
999795375,-1808.432077
999796375,-87.984048
999797141,-10014.10948
999798141,-22772.76186
999799141,-23400.08788
999800141,-18750.36547
999801141,-14793.04891
999802141,-10259.81166
999803141,-4035.707764
999804141,467.054629
999805141,1261.877811
999806141,545.00725
999806907,-5081.474177
999807907,-11042.398
999808907,-8384.196968
999809907,-2763.018077
999810907,-1545.738201
999811907,-5541.361818
999812907,-9074.914881
999813907,-7628.49153
999814907,-3294.531567
999815907,-470.965006
999817649,-4504.870586
999818649,-19463.97248
999819649,-22479.08353
999820649,-19277.96626
999821649,-17016.80217
999822649,-15619.31657
999823649,-11834.28233
999824649,-6092.649551
999825649,-1666.491617
999826649,74.894346
999827414,-13075.5157
999828414,-25834.25521
999829414,-24001.77441
999830414,-15561.87177
999831414,-9475.039578
999832414,-6585.208771
999833414,-4059.388966
999834414,-1515.654603
999835414,-96.757937
999836414,223.731387
999837180,-8544.650804
999838180,-21695.74157
999839180,-22140.07322
999840180,-16135.90671
999841180,-11595.06408
999842180,-9428.970193
999843180,-6860.634779
999844180,-3433.030277
999845180,-862.777969
999846180,115.003914
999846946,-9820.624517
999847946,-22116.52929
999848946,-21333.59242
999849946,-14537.24135
999850946,-10042.11637
999851946,-8471.687826
999852946,-6498.503515
999853946,-3378.385828
999854946,-884.359497
999855946,94.824376
999856711,-8918.262292
999857711,-22069.8535
999858711,-22133.13149
999859711,-15872.86732
999860711,-11544.8897
999861711,-9794.574864
999862711,-7366.06162
999863711,-3749.423928
999864711,-959.289642
999865711,107.803299
999867454,-9868.101345
999868454,-21251.12168
999869454,-20131.01057
999870454,-13707.92057
999871454,-9719.722708
999872454,-8246.388238
999873454,-6090.32662
999874454,-2958.785388
999875454,-680.484092
999876454,124.774335
999897727,-9116.450919
999898727,-22513.37127
999899727,-22665.91027
999900727,-16595.0741
999901727,-12408.01753
999902727,-10363.59279
999903727,-7347.974515
999904727,-3423.723089
999905727,-738.082592
999906727,162.301497
999907493,-11514.46594
999908493,-23113.11408
999909493,-21795.22531
999910493,-14313.65649
999911493,-8592.367021
999912493,-5485.637128
999913493,-2775.37158
999914493,-530.575393
999915493,315.574975
999916493,273.084492
999917258,-4408.438494
999918258,-15357.9506
999919258,-16127.72974
999920258,-11993.62561
999921258,-10044.12025
999922258,-10870.42408
999923258,-10375.28629
999924258,-6687.515078
999925258,-2384.185056
999926258,-173.52037
999927024,-12345.3027
999928024,-25188.06698
999929024,-24591.90015
999930024,-17400.0704
999931024,-11102.73837
999932024,-6255.366701
999933024,-1711.323269
999934024,1004.272274
999935024,1142.08478
999936024,452.176049
999937766,-1222.102356
999938766,-10739.43955
999939766,-11414.65591
999940766,-8363.40428
999941766,-8632.600875
999942766,-12753.25948
999943766,-14931.54422
999944766,-11078.17813
999945766,-4501.469751
999946766,-569.839937
999947532,-15730.62542
999948532,-32586.90884
999949532,-31979.07961
999950532,-22846.65543
999951532,-14933.88899
999952532,-8819.335765
999953532,-2842.475257
999954532,957.353062
999955532,1377.664011
999956532,581.275216
999957297,-8998.340956
999958297,-20114.92628
999959297,-18837.68591
999960297,-12002.77247
999961297,-7997.067542
999962297,-7872.0516
999963297,-7640.165385
999964297,-5057.13143
999965297,-1822.667445
999966297,-108.674433
999967063,-8952.760152
999968063,-24565.94368
999969063,-25818.23124
999970063,-19735.03626
999971063,-15071.01968
999972063,-12476.57371
999973063,-8798.54544
999974063,-4142.201306
999975063,-928.397179
999976063,177.788803
999977805,-14746.33474
999978805,-27817.86414
999979805,-26772.84279
999980805,-19403.33214
999981805,-12691.86833
999982805,-6065.247695
999983805,691.180523
999984805,3822.569491
999985805,2608.554223
999986805,742.134715
999987571,-2713.501413
999988571,-6967.521488
999989571,-4921.740196
999990571,-1124.175084
999991571,-1214.035165
999992571,-5696.702143
999993571,-9498.206958
999994571,-8162.780905
999995571,-3625.719931
999996571,-558.132029
999997336,-2252.663416
999998336,-19147.15365
999999336,-23169.72937
1000000336,-19998.83777
1000001336,-18331.33983
1000002336,-18960.91948
1000003336,-16874.76505
1000004336,-10351.82652
1000005336,-3554.317651
1000006336,-220.170321
1000007102,-22488.9239
1000008102,-39782.5084
1000009102,-37575.45103
1000010102,-26134.50396
1000011102,-14999.60389
1000012102,-4055.756194
1000013102,5750.838922
1000014102,8690.062029
1000015102,4969.666716
1000016102,1211.549748
1000017844,164.220579
1000018844,-5432.570253
1000019844,-4323.744546
1000020844,-451.595285
1000021844,-1030.244616
1000022844,-7882.853817
1000023844,-14087.922
1000024844,-12463.20482
1000025844,-5631.143861
1000026844,-900.45017
1000027610,-11982.81434
1000028610,-27061.47075
1000029610,-27062.34375
1000030610,-19533.64512
1000031610,-13342.08484
1000032610,-9258.267019
1000033610,-5003.676798
1000034610,-1336.992472
1000035610,224.272455
1000036610,345.237031
1000037375,-10878.63906
1000038375,-22831.21587
1000039375,-22082.9811
1000040375,-16350.42958
1000041375,-12543.33648
1000042375,-9290.120583
1000043375,-4322.783775
1000044375,-174.188189
1000045375,911.189166
1000046375,464.185503
1000047141,-16127.57659
1000048141,-14241.83709
1000049141,-5057.218795
1000050141,5970.156862
1000051141,13201.78413
1000052141,14367.07003
1000053141,10560.22424
1000054141,5163.771642
1000055141,1428.333698
1000056141,48.20098
1000057883,19376.1274
1000058883,8629.883349
1000059883,-1835.968984
1000060883,-10829.82916
1000061883,-20450.69015
1000062883,-29490.89268
1000063883,-30881.92379
1000064883,-21197.65546
1000065883,-8206.808616
1000066883,-1020.02524
1000067649,-21186.03328
1000068649,-30510.96986
1000069649,-22735.02371
1000070649,-9702.971738
1000071649,-2163.812764
1000072649,214.563821
1000073649,1435.270883
1000074649,1939.616253
1000075649,1219.518636
1000076649,366.30857
1000077414,-5101.473182
1000078414,-11481.5528
1000079414,-9521.218714
1000080414,-4262.866164
1000081414,-2468.652113
1000082414,-5345.367273
1000083414,-8230.711452
1000084414,-6936.446666
1000085414,-3023.124706
1000086414,-426.378143
1000087180,-2665.974648
1000088180,-18043.99641
1000089180,-20979.31826
1000090180,-17655.1252
1000091180,-16554.30777
1000092180,-18121.46359
1000093180,-16975.65045
1000094180,-10877.68087
1000095180,-3913.364782
1000096180,-316.632381
1000096946,-19998.20331
1000097946,-38419.20113
1000098946,-37470.52931
1000099946,-28195.97362
1000100946,-19733.97949
1000101946,-10282.17077
1000102946,390.96185
1000103946,5728.773682
1000104946,4056.185293
1000105946,1154.913669
1000107688,-3433.58485
1000108688,51.571191
1000109688,6196.086181
1000110688,10941.46639
1000111688,9997.586032
1000112688,2941.688097
1000113688,-4714.994391
1000114688,-6655.857192
1000115688,-3578.789903
1000116688,-748.614665
1000117454,8678.341936
1000118454,-5429.898588
1000119454,-12806.88561
1000120454,-15385.14657
1000121454,-18847.60658
1000122454,-23815.57269
1000123454,-24303.97282
1000124454,-16680.24097
1000125454,-6453.488355
1000126454,-745.196082
1000127219,-34227.81644
1000128219,-50805.9956
1000129219,-45686.28117
1000130219,-29985.27026
1000131219,-12135.44533
1000132219,7772.001492
1000133219,23120.06857
1000134219,22890.08859
1000135219,11176.52038
1000136219,2214.969652
1000136985,19550.50332
1000137985,19688.21608
1000138985,15868.17359
1000139985,9111.759925
1000140985,-2643.13117
1000141985,-19167.67706
1000142985,-30163.23678
1000143985,-25380.17782
1000144985,-11292.68051
1000145985,-1876.238528
1000147727,-28935.36094
1000148727,-43273.96984
1000149727,-36096.33347
1000150727,-19983.64023
1000151727,-6492.886207
1000152727,3916.381267
1000153727,11120.25675
1000154727,11119.98013
1000155727,5561.969191
1000156727,1182.609774
1000157493,-3117.557401
1000158493,-5997.565358
1000159493,-3986.364242
1000160493,-24.318947
1000161493,1288.050111
1000162493,-1406.56992
1000163493,-4749.370123
1000164493,-4852.360062
1000165493,-2333.261951
1000166493,-395.143853
1000167258,2574.604329
1000168258,-10303.10734
1000169258,-15005.96267
1000170258,-15077.88008
1000171258,-16256.30209
1000172258,-18487.79495
1000173258,-17227.35862
1000174258,-10949.30364
1000175258,-3936.28058
1000176258,-345.133641
1000177024,-25028.24457
1000178024,-37117.03302
1000179024,-32073.69064
1000180024,-19732.39561
1000181024,-7992.481857
1000182024,3570.443915
1000183024,12757.39385
1000184024,13223.07583
1000185024,6655.446325
1000186024,1376.702465
1000187766,8154.511342
1000188766,12248.75856
1000189766,13628.95341
1000190766,11794.43602
1000191766,5361.344556
1000192766,-5493.356085
1000193766,-14238.70774
1000194766,-13603.41349
1000195766,-6448.456992
1000196766,-1185.627188
1000197532,-5823.181405
1000198532,-16952.87441
1000199532,-19000.49703
1000200532,-16159.08916
1000201532,-12988.68612
1000202532,-9188.40645
1000203532,-4175.422646
1000204532,-370.613009
1000205532,674.979191
1000206532,386.02707
1000207297,-8707.367995
1000208297,-15838.92274
1000209297,-15056.53131
1000210297,-10445.8252
1000211297,-6046.760942
1000212297,-2004.678749
1000213297,1558.862722
1000214297,2779.51274
1000215297,1659.133564
1000216297,428.557774
1000217063,4765.903323
1000218063,-990.914462
1000219063,-3456.669705
1000220063,-4424.709223
1000221063,-7353.58734
1000222063,-12107.63702
1000223063,-14105.60396
1000224063,-10335.39963
1000225063,-4180.982769
1000226063,-557.672261
1000227805,-9709.370864
1000228805,-22178.19519
1000229805,-23073.71111
1000230805,-18039.45834
1000231805,-12985.65987
1000232805,-7885.862893
1000233805,-2292.436535
1000234805,1150.876685
1000235805,1352.855035
1000236805,512.820725
1000258079,4294.388284
1000259079,3724.85561
1000260079,4214.859878
1000261079,4874.96492
1000262079,2381.628699
1000263079,-4682.485378
1000264079,-11209.17107
1000265079,-10752.78549
1000266079,-5104.849171
1000267079,-906.732963
1000267844,-9038.96518
1000268844,-21021.03342
1000269844,-21901.2713
1000270844,-16568.83817
1000271844,-11109.40911
1000272844,-6374.41692
1000273844,-1885.468154
1000274844,784.710214
1000275844,1002.508422
1000276844,410.398989
1000277610,-10323.7246
1000278610,-15882.41888
1000279610,-13644.72428
1000280610,-8721.658602
1000281610,-4792.010133
1000282610,-996.383506
1000283610,2669.189648
1000284610,3721.492648
1000285610,2090.193277
1000286610,490.310023
1000287375,-1192.632258
1000288375,-2710.170056
1000289375,-2021.365697
1000290375,-672.217634
1000291375,-529.116644
1000292375,-1791.024832
1000293375,-2900.90287
1000294375,-2478.275381
1000295375,-1095.532802
1000296375,-164.690344
1000298118,-3625.391225
1000299118,-7442.75507
1000300118,-7261.818224
1000301118,-5027.553898
1000302118,-3062.84786
1000303118,-1781.912135
1000304118,-773.368624
1000305118,-95.732434
1000306118,115.257372
1000307118,88.319773
1000307883,-2515.600666
1000308883,-6022.891673
1000309883,-6100.140018
1000310883,-4585.184181
1000311883,-3437.767393
1000312883,-2654.99383
1000313883,-1639.815639
1000314883,-621.84259
1000315883,-70.566445
1000316883,63.30931
1000317649,-135.070902
1000318649,-5702.163145
1000319649,-7385.105491
1000320649,-6732.908867
1000321649,-6357.195327
1000322649,-6506.520954
1000323649,-5665.140833
1000324649,-3409.727973
1000325649,-1151.021725
1000326649,-65.764377
1000327414,-6916.454273
1000328414,-10999.47728
1000329414,-8476.072223
1000330414,-3620.710444
1000331414,-1001.691082
1000332414,-895.581643
1000333414,-1179.822474
1000334414,-814.628196
1000335414,-251.328355
1000336414,19.405696
1000338157,-9285.388298
1000339157,-13791.13835
1000340157,-12703.22445
1000341157,-8098.602535
1000342157,-2171.933304
1000343157,3850.773486
1000344157,7444.436249
1000345157,6459.092904
1000346157,2924.50804
1000347157,540.525405
1000347922,4761.508853
1000348922,3890.322188
1000349922,2787.954823
1000350922,1180.60316
1000351922,-1919.537283
1000352922,-6172.566676
1000353922,-8591.081348
1000354922,-6815.154532
1000355922,-2913.120119
1000356922,-452.230163
1000357688,-3921.605675
1000358688,-7419.141082
1000359688,-6563.170942
1000360688,-4099.450232
1000361688,-2730.985274
1000362688,-2489.715153
1000363688,-2143.591702
1000364688,-1268.661579
1000365688,-403.542415
1000366688,1.532443
1000367454,-4322.94479
1000368454,-8755.41868
1000369454,-9027.654405
1000370454,-7122.951233
1000371454,-4813.332109
1000372454,-2012.547513
1000373454,741.998899
1000374454,1797.490751
1000375454,1111.454182
1000376454,290.129715
1000378196,-3449.57532
1000379196,-5718.715716
1000380196,-5462.116472
1000381196,-3668.156948
1000382196,-1466.500686
1000383196,735.043186
1000384196,2199.459631
1000385196,2099.087761
1000386196,1000.646046
1000387196,200.843806
1000387961,1329.971832
1000388961,-1818.705075
1000389961,-2831.185927
1000390961,-2559.781903
1000391961,-3065.190956
1000392961,-4672.218844
1000393961,-5434.49045
1000394961,-3975.02734
1000395961,-1591.600006
1000396961,-201.458351
1000397727,-6761.277933
1000398727,-9877.363837
1000399727,-8807.069422
1000400727,-6056.541846
1000401727,-3016.863477
1000402727,732.041189
1000403727,3945.433727
1000404727,4206.863842
1000405727,2114.044975
1000406727,432.148168
1000407493,3164.653933
1000408493,4899.446128
1000409493,5680.09015
1000410493,4845.320777
1000411493,1798.365558
1000412493,-2946.992049
1000413493,-6430.38948
1000414493,-5862.875782
1000415493,-2712.989045
1000416493,-485.7177
1000418235,-4510.581814
1000419235,-9311.609635
1000420235,-9601.974582
1000421235,-7094.842017
1000422235,-4078.614357
1000423235,-1181.374489
1000424235,1093.627216
1000425235,1734.040789
1000426235,995.368351
1000427235,255.304697
1000428000,1215.695648
1000429000,-2056.733552
1000430000,-3762.973214
1000431000,-4469.516388
1000432000,-5038.309321
1000433000,-5367.265463
1000434000,-4691.584956
1000435000,-2889.772149
1000436000,-1026.835787
1000437000,-85.334216
1000437766,-3372.174336
1000438766,-8007.293414
1000439766,-8691.652831
1000440766,-7276.211558
1000441766,-5502.132107
1000442766,-3085.65476
1000443766,-261.255316
1000444766,1235.889304
1000445766,946.173818
1000446766,280.472856
1000447532,-2054.010003
1000448532,-558.19805
1000449532,1900.385438
1000450532,3704.046091
1000451532,3566.833624
1000452532,1679.610797
1000453532,-361.381296
1000454532,-1082.635869
1000455532,-646.933349
1000456532,-153.998232
1000457297,1294.28003
1000458297,-915.163125
1000459297,-2428.158037
1000460297,-3540.564127
1000461297,-4364.008092
1000462297,-4319.594844
1000463297,-3110.846367
1000464297,-1470.567937
1000465297,-365.935787
1000466297,18.761617
1000468039,2622.973869
1000469039,1822.693716
1000470039,2368.632035
1000471039,2147.143578
1000472039,-1043.260849
1000473039,-6281.221194
1000474039,-9356.438551
1000475039,-7488.380503
1000476039,-3191.243168
1000477039,-494.018634
1000477805,-7241.796644
1000478805,-9966.45227
1000479805,-6682.161825
1000480805,-1491.262546
1000481805,1257.413862
1000482805,1037.547396
1000483805,-106.083178
1000484805,-559.056548
1000485805,-310.616818
1000486805,-37.163574
1000487571,-7897.988348
1000488571,-13055.53058
1000489571,-13118.90629
1000490571,-10111.50066
1000491571,-5375.322
1000492571,1132.144002
1000493571,6621.355005
1000494571,7025.330485
1000495571,3507.981832
1000496571,707.915149
1000497336,12905.40298
1000498336,13330.63851
1000499336,12147.59225
1000500336,9409.289263
1000501336,1697.046576
1000502336,-11853.96969
1000503336,-22264.61319
1000504336,-19811.26268
1000505336,-9049.912571
1000506336,-1556.391832
1000508079,-31601.52232
1000509079,-37894.47437
1000510079,-26494.34434
1000511079,-9133.774431
1000512079,4863.904524
1000513079,15216.15737
1000514079,20423.46054
1000515079,16527.81138
1000516079,7360.082757
1000517079,1282.531746
1000517844,9560.019266
1000518844,11202.48574
1000519844,7982.187527
1000520844,3217.858767
1000521844,-942.209698
1000522844,-4587.933068
1000523844,-6691.417615
1000524844,-5546.540645
1000525844,-2481.701703
1000526844,-432.759569
1000527610,-2446.541271
1000528610,-2364.08276
1000529610,-1108.241059
1000530610,743.537837
1000531610,2212.555788
1000532610,2574.854013
1000533610,1861.849404
1000534610,831.754687
1000535610,190.247807
1000536610,-5.190693
1000537375,9825.50627
1000538375,4292.141775
1000539375,-1200.753285
1000540375,-6000.952292
1000541375,-10921.36468
1000542375,-15179.18499
1000543375,-15442.2149
1000544375,-10387.96575
1000545375,-3960.211381
1000546375,-474.522019
1000548118,-18936.48559
1000549118,-18983.54477
1000550118,-9031.476829
1000551118,2896.666639
1000552118,9940.496
1000553118,11912.75293
1000554118,10711.34935
1000555118,7055.866592
1000556118,2801.074852
1000557118,395.339555
1000557883,9448.385095
1000558883,9326.659987
1000559883,5882.004331
1000560883,1451.097848
1000561883,-2905.256873
1000562883,-7428.082269
1000563883,-10126.84052
1000564883,-8264.119486
1000565883,-3665.393255
1000566883,-604.038006
1000567649,-4303.142708
1000568649,-13086.59263
1000569649,-15157.34534
1000570649,-13710.42218
1000571649,-11620.71838
1000572649,-7963.350583
1000573649,-2764.037382
1000574649,775.573868
1000575649,1175.087135
1000576649,444.76404
1000577414,-7090.721431
1000578414,-4024.273194
1000579414,1623.824469
1000580414,6400.872762
1000581414,7924.414926
1000582414,6397.357563
1000583414,3589.68857
1000584414,1280.838317
1000585414,188.62535
1000586414,-72.154473
1000588157,13105.01054
1000589157,11419.22299
1000590157,10727.52426
1000591157,8663.532424
1000592157,-615.498057
1000593157,-16620.93842
1000594157,-27376.36215
1000595157,-22920.16616
1000596157,-10045.32996
1000597157,-1631.095609
1000597922,-32630.33047
1000598922,-43940.16282
1000599922,-36675.20533
1000600922,-20108.1921
1000601922,-2360.786572
1000602922,14646.75417
1000603922,25077.44082
1000604922,21704.29593
1000605922,9930.477631
1000606922,1812.579699
1000607688,13772.04204
1000608688,18909.49907
1000609688,17095.44592
1000610688,11612.65957
1000611688,4118.225608
1000612688,-5616.736154
1000613688,-13207.39946
1000614688,-12542.10717
1000615688,-5985.928678
1000616688,-1124.700245
1000617454,-3697.430456
1000618454,-12748.29499
1000619454,-14237.86277
1000620454,-11838.7892
1000621454,-10002.85887
1000622454,-8609.301876
1000623454,-5901.95782
1000624454,-2583.385342
1000625454,-492.780025
1000626454,134.874226
1000628196,-13829.09194
1000629196,-16467.35074
1000630196,-11599.62552
1000631196,-4111.064974
1000632196,2159.55558
1000633196,6848.011849
1000634196,9017.446614
1000635196,7129.211816
1000636196,3112.527554
1000637196,531.933348
1000637961,5302.170151
1000638961,3555.033337
1000639961,1429.682602
1000640961,-287.062398
1000641961,-2471.600294
1000642961,-5747.650326
1000643961,-7912.090075
1000644961,-6426.18358
1000645961,-2806.994577
1000646961,-440.292217
1000647727,2580.484357
1000648727,-5708.194662
1000649727,-8803.119414
1000650727,-9852.794841
1000651727,-12363.06485
1000652727,-15026.42541
1000653727,-13973.42985
1000654727,-8671.41105
1000655727,-3036.592812
1000656727,-259.343584
1000657493,-19125.27127
1000658493,-22091.95428
1000659493,-14692.87915
1000660493,-4238.057072
1000661493,3741.97247
1000662493,9132.08222
1000663493,11436.70125
1000664493,8945.647469
1000665493,3906.082084
1000666493,665.623712
1000668235,5116.380366
1000669235,4648.474746
1000670235,2401.285001
1000671235,-77.587464
1000672235,-2090.956156
1000673235,-3968.332989
1000674235,-5045.038886
1000675235,-4058.041362
1000676235,-1797.269749
1000677235,-291.84729
1000678000,-2337.09798
1000679000,-6445.934795
1000680000,-6559.40419
1000681000,-5046.75222
1000682000,-4355.05794
1000683000,-4238.234487
1000684000,-3394.50292
1000685000,-1817.897634
1000686000,-519.528512
1000687000,11.605695
1000687766,-3413.092501
1000688766,-8526.364259
1000689766,-8524.46337
1000690766,-6157.374363
1000691766,-4616.497217
1000692766,-4121.183642
1000693766,-3337.650337
1000694766,-1897.058909
1000695766,-590.304389
1000696766,2.583017
1000697532,-5282.861711
1000698532,-11638.80952
1000699532,-11615.60635
1000700532,-8204.689236
1000701532,-5197.236939
1000702532,-3197.582301
1000703532,-1440.771576
1000704532,-163.979042
1000705532,231.091778
1000706532,159.437388
1000707297,-3182.352459
1000708297,-7762.065291
1000709297,-7734.95156
1000710297,-5725.967281
1000711297,-4489.948173
1000712297,-3967.582154
1000713297,-2991.693378
1000714297,-1536.079737
1000715297,-413.017968
1000716297,30.468958
1000718039,-4457.251359
1000719039,-9326.992248
1000720039,-8924.345127
1000721039,-6311.75649
1000722039,-4529.672204
1000723039,-3398.129
1000724039,-1903.573211
1000725039,-501.392234
1000726039,90.68242
1000727039,124.840125
1000727805,-3546.9746
1000728805,-8074.29005
1000729805,-7819.03108
1000730805,-5271.403533
1000731805,-3524.943961
1000732805,-2893.181848
1000733805,-2181.418745
1000734805,-1103.975583
1000735805,-270.264125
1000736805,41.844332
1000737571,-2782.859974
1000738571,-7575.000129
1000739571,-7771.633369
1000740571,-5790.125729
1000741571,-4522.015832
1000742571,-4093.777479
1000743571,-3237.040277
1000744571,-1752.729312
1000745571,-506.219602
1000746571,16.495496
1000747336,-4255.736384
1000748336,-9035.344194
1000749336,-8418.058382
1000750336,-5493.905171
1000751336,-3735.204231
1000752336,-3164.876081
1000753336,-2290.619839
1000754336,-1018.114892
1000755336,-172.718241
1000756336,71.835143
1000758079,-2851.537707
1000759079,-7322.23484
1000760079,-7417.35964
1000761079,-5329.843628
1000762079,-3856.109162
1000763079,-3310.125455
1000764079,-2589.758057
1000765079,-1401.816718
1000766079,-399.073611
1000767079,21.193107
1000767844,-3217.225226
1000768844,-7680.547935
1000769844,-7658.018011
1000770844,-5622.310432
1000771844,-4254.463771
1000772844,-3559.069122
1000773844,-2505.095272
1000774844,-1161.065597
1000775844,-250.746889
1000776844,54.868022
1000777610,-3126.41354
1000778610,-7791.847849
1000779610,-7698.814927
1000780610,-5409.281629
1000781610,-4010.704587
1000782610,-3690.831648
1000783610,-3052.507866
1000784610,-1723.282432
1000785610,-520.465692
1000786610,7.202519
1000787375,-3313.387666
1000788375,-8395.16359
1000789375,-8389.256295
1000790375,-5925.914567
1000791375,-4316.960584
1000792375,-3849.624571
1000793375,-3102.577221
1000794375,-1706.427465
1000795375,-494.321973
1000796375,18.814191
1000798118,-3866.034791
1000799118,-9465.086838
1000800118,-9223.43977
1000801118,-6270.195155
1000802118,-4503.609236
1000803118,-4138.466145
1000804118,-3381.834928
1000805118,-1831.141684
1000806118,-508.007754
1000807118,28.384864
1000807883,-4023.435859
1000808883,-9453.987556
1000809883,-8870.390234
1000810883,-5854.053222
1000811883,-4442.954562
1000812883,-4739.430421
1000813883,-4527.923146
1000814883,-2897.043947
1000815883,-1016.322395
1000816883,-61.386359
1000817649,-6203.631523
1000818649,-13159.72497
1000819649,-13078.58734
1000820649,-9636.386517
1000821649,-6633.914492
1000822649,-4119.225054
1000823649,-1466.254132
1000824649,288.231983
1000825649,550.73052
1000826649,243.394947
1000827414,-4444.584972
1000828414,-9133.797646
1000829414,-8268.477823
1000830414,-5078.38199
1000831414,-3270.4828
1000832414,-3145.189229
1000833414,-2942.055768
1000834414,-1852.929212
1000835414,-624.887115
1000836414,-17.932968
1000838157,-3285.013794
1000839157,-9612.63982
1000840157,-10049.42071
1000841157,-7756.929051
1000842157,-6387.887777
1000843157,-5918.774869
1000844157,-4653.93917
1000845157,-2490.539209
1000846157,-713.905277
1000847157,20.761424
1000847922,-6047.707148
1000848922,-12409.96086
1000849922,-11532.44762
1000850922,-7479.555998
1000851922,-4821.047331
1000852922,-3854.792538
1000853922,-2826.088096
1000854922,-1371.399412
1000855922,-303.662217
1000856922,72.269065
1000857688,-4618.051773
1000858688,-11272.42202
1000859688,-11021.48333
1000860688,-7587.589815
1000861688,-5516.570146
1000862688,-5055.515699
1000863688,-4126.820729
1000864688,-2252.607325
1000865688,-637.247018
1000866688,29.401486
1000867454,-4526.008752
1000868454,-11244.70767
1000869454,-10989.50036
1000870454,-7699.722274
1000871454,-5925.723169
1000872454,-5763.450405
1000873454,-4935.133009
1000874454,-2851.122978
1000875454,-887.317787
1000876454,-6.659481
1000878196,-5215.465679
1000879196,-12964.72183
1000880196,-12962.17718
1000881196,-9302.333253
1000882196,-6892.347379
1000883196,-6056.636652
1000884196,-4737.112024
1000885196,-2529.521468
1000886196,-705.645105
1000887196,41.202125
1000887961,-5273.935812
1000888961,-13306.43006
1000889961,-13031.24417
1000890961,-9049.929408
1000891961,-6855.592648
1000892961,-6875.84415
1000893961,-6351.460732
1000894961,-4035.974528
1000895961,-1418.373797
1000896961,-81.510118
1000897727,-6836.168094
1000898727,-18873.30326
1000899727,-19876.12972
1000900727,-15237.72372
1000901727,-11676.52982
1000902727,-9634.817462
1000903727,-6700.009188
1000904727,-3070.486551
1000905727,-645.17531
1000906727,151.424174
1000907493,-8997.993897
1000908493,-18354.87134
1000909493,-17053.13375
1000910493,-11402.96874
1000911493,-7894.77562
1000912493,-6405.983578
1000913493,-4358.523932
1000914493,-1822.186607
1000915493,-264.10248
1000916493,156.411357
1000918235,-6367.727099
